Wall time,Step,Value
14941.8560462,948,53.86310577392578
14996.736175299,952,53.86310577392578
15051.668266058,956,53.86310577392578
15263.475975037,960,55.80168914794922
15318.293609619,964,55.80168914794922
15428.035342216,972,55.80168914794922
15482.890550613,976,55.80168914794922
15537.749660254,980,55.80168914794922
15812.080269814,1000,55.80168914794922
15866.892046928,1004,55.80168914794922
15921.821575403,1008,55.80168914794922
16031.61187315,1016,55.80168914794922
16086.498857975,1020,55.80168914794922
16141.416666269,1024,55.80168914794922
16196.238654852,1028,55.80168914794922
16251.13748312,1032,55.80168914794922
16518.311382771,1040,54.25841522216797
16573.225432873,1044,54.25841522216797
16628.05883646,1048,54.25841522216797
16682.933643103,1052,54.25841522216797
16737.807065248,1056,54.25841522216797
16902.423795462,1068,54.25841522216797
16957.328877687,1072,54.25841522216797
17012.238665819,1076,54.25841522216797
17122.088638783,1084,54.25841522216797
17177.025077105,1088,54.25841522216797
17231.862623215,1092,54.25841522216797
17286.790996313,1096,54.25841522216797
17341.703133821,1100,54.25841522216797
17396.623772144,1104,54.25841522216797
17451.539813519,1108,54.25841522216797
17506.371325493,1112,54.25841522216797
17561.289484024,1116,54.25841522216797
17828.389392614,1124,54.72201156616211
17883.28866291,1128,54.72201156616211
17938.112243891,1132,54.72201156616211
18047.910850048,1140,54.72201156616211
18102.820341349,1144,54.72201156616211
18157.711714029,1148,54.72201156616211
18212.598191023,1152,54.72201156616211
18322.298305511,1160,54.72201156616211
18377.198668003,1164,54.72201156616211
18487.021020651,1172,54.72201156616211
18541.871797085,1176,54.72201156616211
18706.597220898,1188,54.72201156616211
18761.493658304,1192,54.72201156616211
18816.325256348,1196,54.72201156616211
19028.337507248,1200,53.23501968383789
19083.258206606,1204,53.23501968383789
19138.145404816,1208,53.23501968383789
19247.915217638,1216,53.23501968383789
19357.621219635,1224,53.23501968383789
19467.42222929,1232,53.23501968383789
19522.304331303,1236,53.23501968383789
19631.980695009,1244,53.23501968383789
19741.729020119,1252,53.23501968383789
19796.63182807,1256,53.23501968383789
19851.448265553,1260,53.23501968383789
19906.34088397,1264,53.23501968383789
19961.263800144,1268,53.23501968383789
20016.160619259,1272,53.23501968383789
20071.057156324,1276,53.23501968383789
20283.205941677,1280,54.56780242919922
20338.050444841,1284,54.56780242919922
20392.916594267,1288,54.56780242919922
20447.781155825,1292,54.56780242919922
20502.659985065,1296,54.56780242919922
20557.533293247,1300,54.56780242919922
20612.334875107,1304,54.56780242919922
20667.225161552,1308,54.56780242919922
20722.109143257,1312,54.56780242919922
20776.996819496,1316,54.56780242919922
20886.724065304,1324,54.56780242919922
20941.612919569,1328,54.56780242919922
20996.497226238,1332,54.56780242919922
21106.256117582,1340,54.56780242919922
21215.944858789,1348,54.56780242919922
21270.816644192,1352,54.56780242919922
21325.677361727,1356,54.56780242919922
21537.55734849,1360,53.220314025878906
21592.443583727,1364,53.220314025878906
21647.251279593,1368,53.220314025878906
21757.102509975,1376,53.220314025878906
21811.98223424,1380,53.220314025878906
21921.700440407,1388,53.220314025878906
21976.586670399,1392,53.220314025878906
22031.478646755,1396,53.220314025878906
22086.386177301,1400,53.220314025878906
22141.275805473,1404,53.220314025878906
22305.87132144,1416,53.220314025878906
22360.759223938,1420,53.220314025878906
22580.212652206,1436,53.220314025878906
22792.513402939,1440,54.00533676147461
22847.445280075,1444,54.00533676147461
22902.329419374,1448,54.00533676147461
23012.052418709,1456,54.00533676147461
23066.953341961,1460,54.00533676147461
23176.742421627,1468,54.00533676147461
23231.638813019,1472,54.00533676147461
23286.471012831,1476,54.00533676147461
23506.115003586,1492,54.00533676147461
23615.903993368,1500,54.00533676147461
23670.804323435,1504,54.00533676147461
23725.696782827,1508,54.00533676147461
23780.600736618,1512,54.00533676147461
24102.564488888,1524,53.062042236328125
24157.448541403,1528,53.062042236328125
24212.33889842,1532,53.062042236328125
24267.228243351,1536,53.062042236328125
24376.922293663,1544,53.062042236328125
24431.833361387,1548,53.062042236328125
24541.623672247,1556,53.062042236328125
24596.45839262,1560,53.062042236328125
24651.366531849,1564,53.062042236328125
24706.281310081,1568,53.062042236328125
24925.848621845,1584,53.062042236328125
25035.709921598,1592,53.062042236328125
25090.638624191,1596,53.062042236328125
25302.84239769,1600,52.484375
25412.67345047,1608,52.484375
25467.662564516,1612,52.484375
25577.471028805,1620,52.484375
25687.211061478,1628,52.484375
25742.112380266,1632,52.484375
25797.050288439,1636,52.484375
25851.978369951,1640,52.484375
25906.804601192,1644,52.484375
25961.788270235,1648,52.484375
26016.694075584,1652,52.484375
26071.580257654,1656,52.484375
26126.597863913,1660,52.484375
26181.61749506,1664,52.484375
26236.45762825,1668,52.484375
26291.374544621,1672,52.484375
26558.404418468,1680,53.16830062866211
26613.300552368,1684,53.16830062866211
26668.1814785,1688,53.16830062866211
26723.076706648,1692,53.16830062866211
26777.983046532,1696,53.16830062866211
26832.884943962,1700,53.16830062866211
26887.793983221,1704,53.16830062866211
26997.546812534,1712,53.16830062866211
27052.461478233,1716,53.16830062866211
27107.462885141,1720,53.16830062866211
27162.380283356,1724,53.16830062866211
27217.300000906,1728,53.16830062866211
27327.087578773,1736,53.16830062866211
27382.015637159,1740,53.16830062866211
27491.845841885,1748,53.16830062866211
27546.705842972,1752,53.16830062866211
27601.626883984,1756,53.16830062866211
27813.941012383,1760,52.096981048583984
27868.861191988,1764,52.096981048583984
27923.763423681,1768,52.096981048583984
27978.589353323,1772,52.096981048583984
28033.48411727,1776,52.096981048583984
28143.291406155,1784,52.096981048583984
28253.09721899,1792,52.096981048583984
28307.927134514,1796,52.096981048583984
28362.867738485,1800,52.096981048583984
28417.767615557,1804,52.096981048583984
28472.669389725,1808,52.096981048583984
28527.584575415,1812,52.096981048583984
28582.410881758,1816,52.096981048583984
28637.322948217,1820,52.096981048583984
28692.232650042,1824,52.096981048583984
28747.151634932,1828,52.096981048583984
28856.920122147,1836,52.096981048583984
29069.224417686,1840,51.77572250366211
29124.130728006,1844,51.77572250366211
29288.777956486,1856,51.77572250366211
29343.590096235,1860,51.77572250366211
29398.487899542,1864,51.77572250366211
29453.376759291,1868,51.77572250366211
29508.278336287,1872,51.77572250366211
29563.166202307,1876,51.77572250366211
29727.764416218,1888,51.77572250366211
29782.6707623,1892,51.77572250366211
29837.576579809,1896,51.77572250366211
29947.41111517,1904,51.77572250366211
30002.322355509,1908,51.77572250366211
30057.234145164,1912,51.77572250366211
30112.171145916,1916,51.77572250366211
30324.55150938,1920,52.140602111816406
30379.388194084,1924,52.140602111816406
30489.18804574,1932,52.140602111816406
30544.092708111,1936,52.140602111816406
30598.98750329,1940,52.140602111816406
30653.794536114,1944,52.140602111816406
30708.712449789,1948,52.140602111816406
30763.611859322,1952,52.140602111816406
30873.447590828,1960,52.140602111816406
30928.307096243,1964,52.140602111816406
30983.22520113,1968,52.140602111816406
31038.145622492,1972,52.140602111816406
31093.086142778,1976,52.140602111816406
31147.995090723,1980,52.140602111816406
31257.745833874,1988,52.140602111816406
31312.656439304,1992,52.140602111816406
31367.580255508,1996,52.140602111816406
31579.77688241,2000,52.243865966796875
31634.732712269,2004,52.243865966796875
31689.603992939,2008,52.243865966796875
31744.520796061,2012,52.243865966796875
31909.257234812,2024,52.243865966796875
31964.098754168,2028,52.243865966796875
32128.867238522,2040,52.243865966796875
32183.776078463,2044,52.243865966796875
32293.540994167,2052,52.243865966796875
32348.450540543,2056,52.243865966796875
32458.325248003,2064,52.243865966796875
32513.239305258,2068,52.243865966796875
32623.016823292,2076,52.243865966796875
32890.263774633,2084,52.486083984375
32945.159482956,2088,52.486083984375
32999.977953434,2092,52.486083984375
33054.88499403,2096,52.486083984375
33109.802536011,2100,52.486083984375
33164.727233648,2104,52.486083984375
33219.676840305,2108,52.486083984375
33274.621319771,2112,52.486083984375
33384.470174789,2120,52.486083984375
33439.412395,2124,52.486083984375
33494.35398674,2128,52.486083984375
33549.296212912,2132,52.486083984375
33604.162995815,2136,52.486083984375
33659.100822926,2140,52.486083984375
33768.968322992,2148,52.486083984375
33823.891263247,2152,52.486083984375
33878.80270052,2156,52.486083984375
34091.069840193,2160,52.05309295654297
34145.992895126,2164,52.05309295654297
34200.863688707,2168,52.05309295654297
34255.725301981,2172,52.05309295654297
34365.384540081,2180,52.05309295654297
34420.288968563,2184,52.05309295654297
34475.227605343,2188,52.05309295654297
34530.149384975,2192,52.05309295654297
34585.044120073,2196,52.05309295654297
34639.869856358,2200,52.05309295654297
34694.777239323,2204,52.05309295654297
34749.695624352,2208,52.05309295654297
34804.625108719,2212,52.05309295654297
34859.564450264,2216,52.05309295654297
34914.41831255,2220,52.05309295654297
34969.346653938,2224,52.05309295654297
35079.20680356,2232,52.05309295654297
35134.143009901,2236,52.05309295654297
35346.216465473,2240,51.71721267700195
35401.069023609,2244,51.71721267700195
35455.986594915,2248,51.71721267700195
35510.88587141,2252,51.71721267700195
35565.779947519,2256,51.71721267700195
35620.66772151,2260,51.71721267700195
35730.392501354,2268,51.71721267700195
35785.289442301,2272,51.71721267700195
35840.200186253,2276,51.71721267700195
35895.110959291,2280,51.71721267700195
35949.924021721,2284,51.71721267700195
36004.821915865,2288,51.71721267700195
36059.715452433,2292,51.71721267700195
36114.594232082,2296,51.71721267700195
36169.483977556,2300,51.71721267700195
36224.363579512,2304,51.71721267700195
36279.181805372,2308,51.71721267700195
36334.094803572,2312,51.71721267700195
36389.016507387,2316,51.71721267700195
36601.256155252,2320,51.16726303100586
36656.180639029,2324,51.16726303100586
36711.003573656,2328,51.16726303100586
36765.912508488,2332,51.16726303100586
36820.818003416,2336,51.16726303100586
36875.720718384,2340,51.16726303100586
36930.620460033,2344,51.16726303100586
37095.248201609,2356,51.16726303100586
37150.162984848,2360,51.16726303100586
37205.067837,2364,51.16726303100586
37259.975211859,2368,51.16726303100586
37314.776370049,2372,51.16726303100586
37369.66319418,2376,51.16726303100586
37424.563706398,2380,51.16726303100586
37589.207051754,2392,51.16726303100586
37644.100308657,2396,51.16726303100586
37911.374318123,2404,51.1005744934082
37966.276408434,2408,51.1005744934082
38021.119214296,2412,51.1005744934082
38076.037623882,2416,51.1005744934082
38130.96177578,2420,51.1005744934082
38185.867911577,2424,51.1005744934082
38240.783833504,2428,51.1005744934082
38295.682870626,2432,51.1005744934082
38350.510782242,2436,51.1005744934082
38405.404730797,2440,51.1005744934082
38515.232237101,2448,51.1005744934082
38570.14587307,2452,51.1005744934082
38624.984144211,2456,51.1005744934082
38679.918334961,2460,51.1005744934082
38789.747574091,2468,51.1005744934082
38899.494927883,2476,51.1005744934082
39111.786651611,2480,51.73693084716797
39166.727183104,2484,51.73693084716797
39221.619438171,2488,51.73693084716797
39276.522138596,2492,51.73693084716797
39331.412200928,2496,51.73693084716797
39386.232389212,2500,51.73693084716797
39441.13079834,2504,51.73693084716797
39496.041157961,2508,51.73693084716797
39550.976551533,2512,51.73693084716797
39605.911593914,2516,51.73693084716797
39660.754443884,2520,51.73693084716797
39715.680596352,2524,51.73693084716797
39825.729756355,2532,51.73693084716797
39880.670573711,2536,51.73693084716797
39935.521893501,2540,51.73693084716797
39990.455870628,2544,51.73693084716797
40045.39119482,2548,51.73693084716797
40155.255162716,2556,51.73693084716797
40422.638418436,2564,50.896759033203125
40477.537706852,2568,50.896759033203125
40587.320848227,2576,50.896759033203125
40642.23747611,2580,50.896759033203125
40751.977261305,2588,50.896759033203125
40806.87136054,2592,50.896759033203125
40916.666214466,2600,50.896759033203125
41026.381977081,2608,50.896759033203125
41081.289384604,2612,50.896759033203125
41136.188719749,2616,50.896759033203125
41191.089884996,2620,50.896759033203125
41355.723241329,2632,50.896759033203125
41410.632709503,2636,50.896759033203125
41622.949941158,2640,51.12557601928711
41677.903325319,2644,51.12557601928711
41732.733752251,2648,51.12557601928711
41787.660424471,2652,51.12557601928711
41842.566065073,2656,51.12557601928711
41897.45998168,2660,51.12557601928711
41952.368266106,2664,51.12557601928711
42007.216383934,2668,51.12557601928711
42117.042773008,2676,51.12557601928711
42171.941674471,2680,51.12557601928711
42226.874030113,2684,51.12557601928711
42281.797495842,2688,51.12557601928711
42336.649162054,2692,51.12557601928711
42446.482512474,2700,51.12557601928711
42501.390103579,2704,51.12557601928711
42556.295061588,2708,51.12557601928711
42611.139732122,2712,51.12557601928711
42666.049696684,2716,51.12557601928711
42933.368519545,2724,49.633365631103516
43043.133714676,2732,49.633365631103516
43098.077090025,2736,49.633365631103516
43153.010389328,2740,49.633365631103516
43207.950371504,2744,49.633365631103516
43262.884555578,2748,49.633365631103516
43317.803536177,2752,49.633365631103516
43372.64638257,2756,49.633365631103516
43427.560788631,2760,49.633365631103516
43482.483287811,2764,49.633365631103516
43537.399763107,2768,49.633365631103516
43592.335720062,2772,49.633365631103516
43647.182874203,2776,49.633365631103516
43702.098049164,2780,49.633365631103516
43757.000388384,2784,49.633365631103516
43811.915225506,2788,49.633365631103516
43866.950395107,2792,49.633365631103516
43921.886165857,2796,49.633365631103516
44189.086200953,2804,51.26993942260742
44244.003924608,2808,51.26993942260742
44298.921980381,2812,51.26993942260742
44463.621944427,2824,51.26993942260742
44518.571160316,2828,51.26993942260742
44573.484693289,2832,51.26993942260742
44628.389946222,2836,51.26993942260742
44683.243686914,2840,51.26993942260742
44738.174382925,2844,51.26993942260742
44793.127012253,2848,51.26993942260742
44903.021818399,2856,51.26993942260742
44957.881719112,2860,51.26993942260742
45067.774781227,2868,51.26993942260742
45122.769829273,2872,51.26993942260742
45177.767008781,2876,51.26993942260742
45390.273949862,2880,51.101680755615234
45445.159989357,2884,51.101680755615234
45500.077307701,2888,51.101680755615234
45554.987313271,2892,51.101680755615234
45609.89406085,2896,51.101680755615234
45664.789481401,2900,51.101680755615234
45719.614751339,2904,51.101680755615234
45774.533408165,2908,51.101680755615234
45939.332704067,2920,51.101680755615234
45994.192861319,2924,51.101680755615234
46049.131727219,2928,51.101680755615234
46104.060724258,2932,51.101680755615234
46158.99029398,2936,51.101680755615234
46213.941371918,2940,51.101680755615234
46268.870301485,2944,51.101680755615234
46323.705840349,2948,51.101680755615234
46378.633241653,2952,51.101680755615234
46700.908649921,2964,51.21925354003906
46755.73357296,2968,51.21925354003906
46810.65088129,2972,51.21925354003906
46865.549658298,2976,51.21925354003906
46920.460078478,2980,51.21925354003906
47030.19960022,2988,51.21925354003906
47085.100411415,2992,51.21925354003906
47140.003604412,2996,51.21925354003906
47194.9170959,3000,51.21925354003906
47249.846207142,3004,51.21925354003906
47304.766835928,3008,51.21925354003906
47359.632713079,3012,51.21925354003906
47414.573022604,3016,51.21925354003906
47469.512272358,3020,51.21925354003906
47524.43922472,3024,51.21925354003906
47579.374772787,3028,51.21925354003906
47634.24427104,3032,51.21925354003906
47689.203576088,3036,51.21925354003906
47901.792913198,3040,51.0142936706543
48011.661985636,3048,51.0142936706543
48066.499995708,3052,51.0142936706543
48176.37288475,3060,51.0142936706543
48231.27647233,3064,51.0142936706543
48286.207267761,3068,51.0142936706543
48341.132687807,3072,51.0142936706543
48395.9848423,3076,51.0142936706543
48450.91518116,3080,51.0142936706543
48560.767734289,3088,51.0142936706543
48670.53246069,3096,51.0142936706543
48725.460534334,3100,51.0142936706543
48780.379352093,3104,51.0142936706543
48945.141240358,3116,51.0142936706543
49267.268551588,3128,50.93612289428711
49322.176344872,3132,50.93612289428711
49377.107201815,3136,50.93612289428711
49486.918579102,3144,50.93612289428711
49541.862747908,3148,50.93612289428711
49596.800223827,3152,50.93612289428711
49651.737699986,3156,50.93612289428711
49706.610505342,3160,50.93612289428711
49761.548862219,3164,50.93612289428711
49816.474853277,3168,50.93612289428711
49871.412034273,3172,50.93612289428711
49926.345242023,3176,50.93612289428711
49981.193305254,3180,50.93612289428711
50091.065443039,3188,50.93612289428711
50145.991719723,3192,50.93612289428711
50200.941586733,3196,50.93612289428711
50413.280367613,3200,51.47528839111328
50468.185877085,3204,51.47528839111328
50523.112695456,3208,51.47528839111328
50578.040069103,3212,51.47528839111328
50632.996832371,3216,51.47528839111328
50742.825445652,3224,51.47528839111328
50797.824276924,3228,51.47528839111328
50907.713695526,3236,51.47528839111328
50962.642265081,3240,51.47528839111328
51017.493641138,3244,51.47528839111328
51072.427171946,3248,51.47528839111328
51127.362859488,3252,51.47528839111328
51292.143993139,3264,51.47528839111328
51346.996440649,3268,51.47528839111328
51401.92544961,3272,51.47528839111328
51456.874191761,3276,51.47528839111328
51669.506487846,3280,51.608917236328125
51724.446832418,3284,51.608917236328125
51779.284394264,3288,51.608917236328125
51834.214058161,3292,51.608917236328125
51889.139494658,3296,51.608917236328125
51944.056559324,3300,51.608917236328125
52163.62366724,3316,51.608917236328125
52218.532321215,3320,51.608917236328125
52273.449946404,3324,51.608917236328125
52328.357084751,3328,51.608917236328125
52383.191977978,3332,51.608917236328125
52493.039254189,3340,51.608917236328125
52547.962689161,3344,51.608917236328125
52712.687393188,3356,51.608917236328125
52924.758488894,3360,51.764564514160156
52979.69755888,3364,51.764564514160156
53034.612065315,3368,51.764564514160156
53089.463882208,3372,51.764564514160156
53199.298060894,3380,51.764564514160156
53309.105325222,3388,51.764564514160156
53364.027705193,3392,51.764564514160156
53418.888147354,3396,51.764564514160156
53528.755093813,3404,51.764564514160156
53583.845116138,3408,51.764564514160156
53638.774676561,3412,51.764564514160156
53748.569181204,3420,51.764564514160156
53803.491617918,3424,51.764564514160156
53858.421603441,3428,51.764564514160156
53913.348407984,3432,51.764564514160156
53968.192628384,3436,51.764564514160156
54180.512897968,3440,51.232154846191406
54235.493806124,3444,51.232154846191406
54290.399610043,3448,51.232154846191406
54345.321983576,3452,51.232154846191406
