Wall time,Step,Value
204.485591412,0,205.25152587890625
258.392517805,4,205.25152587890625
312.353022575,8,205.25152587890625
366.303812265,12,205.25152587890625
420.164657593,16,205.25152587890625
474.129970074,20,205.25152587890625
528.021748781,24,205.25152587890625
581.981425285,28,205.25152587890625
635.888929367,32,205.25152587890625
689.792449236,36,205.25152587890625
743.681505442,40,205.25152587890625
797.522924662,44,205.25152587890625
851.418050289,48,205.25152587890625
905.341079473,52,205.25152587890625
959.253063917,56,205.25152587890625
1013.160490513,60,205.25152587890625
1067.047792912,64,205.25152587890625
1120.850358009,68,205.25152587890625
1174.727566481,72,205.25152587890625
1228.619336843,76,205.25152587890625
1439.842505932,80,97.23928833007812
1493.808833838,84,97.23928833007812
1547.676502943,88,97.23928833007812
1601.614410639,92,97.23928833007812
1655.548010111,96,97.23928833007812
1709.484709263,100,97.23928833007812
1763.41768527,104,97.23928833007812
1817.284801245,108,97.23928833007812
1871.222789764,112,97.23928833007812
1925.167297602,116,97.23928833007812
1979.106713533,120,97.23928833007812
2033.041701317,124,97.23928833007812
2086.979473829,128,97.23928833007812
2140.834671497,132,97.23928833007812
2194.763288975,136,97.23928833007812
2248.691082716,140,97.23928833007812
2302.608968496,144,97.23928833007812
2356.523608923,148,97.23928833007812
2410.373418093,152,97.23928833007812
2464.290672064,156,97.23928833007812
2675.419026136,160,82.1687240600586
2729.397595406,164,82.1687240600586
2783.338547945,168,82.1687240600586
2837.199039459,172,82.1687240600586
2891.142427444,176,82.1687240600586
2945.084384441,180,82.1687240600586
2999.023554564,184,82.1687240600586
3052.96107173,188,82.1687240600586
3106.898263931,192,82.1687240600586
3160.765048027,196,82.1687240600586
3214.701432943,200,82.1687240600586
3268.645350456,204,82.1687240600586
3322.587592602,208,82.1687240600586
3376.52753377,212,82.1687240600586
3430.391311884,216,82.1687240600586
3484.331444263,220,82.1687240600586
3538.269307613,224,82.1687240600586
3592.209872246,228,82.1687240600586
3646.148438454,232,82.1687240600586
3700.025207996,236,82.1687240600586
3911.170173883,240,79.16595458984375
3965.128763199,244,79.16595458984375
4019.055518627,248,79.16595458984375
4072.985637188,252,79.16595458984375
4126.916205883,256,79.16595458984375
4180.783859491,260,79.16595458984375
4234.723918438,264,79.16595458984375
4288.655308723,268,79.16595458984375
4342.583850384,272,79.16595458984375
4396.511075497,276,79.16595458984375
4450.363743782,280,79.16595458984375
4504.292351484,284,79.16595458984375
4558.220602036,288,79.16595458984375
4612.154323816,292,79.16595458984375
4666.085995197,296,79.16595458984375
4719.948686123,300,79.16595458984375
4773.877622366,304,79.16595458984375
4827.803068876,308,79.16595458984375
4881.727481842,312,79.16595458984375
4935.660224676,316,79.16595458984375
5146.768390417,320,74.40347290039062
5200.664890289,324,74.40347290039062
5254.608524084,328,74.40347290039062
5308.537990332,332,74.40347290039062
5362.471457005,336,74.40347290039062
5416.403416872,340,74.40347290039062
5470.266136408,344,74.40347290039062
5524.189454794,348,74.40347290039062
5578.098884583,352,74.40347290039062
5632.002630949,356,74.40347290039062
5685.91403079,360,74.40347290039062
5739.759871483,364,74.40347290039062
5793.680965424,368,74.40347290039062
5847.611745834,372,74.40347290039062
5901.536556721,376,74.40347290039062
5955.469147444,380,74.40347290039062
6009.389400959,384,74.40347290039062
6063.243484974,388,74.40347290039062
6117.17125535,392,74.40347290039062
6171.098427773,396,74.40347290039062
6382.334280729,400,73.46849060058594
6436.299198389,404,73.46849060058594
6490.154807091,408,73.46849060058594
6544.081562519,412,73.46849060058594
6598.025491238,416,73.46849060058594
6651.973267555,420,73.46849060058594
6705.926066875,424,73.46849060058594
6759.802149296,428,73.46849060058594
6813.746250391,432,73.46849060058594
6867.695178747,436,73.46849060058594
6921.640981197,440,73.46849060058594
6975.585165024,444,73.46849060058594
7029.50276494,448,73.46849060058594
7083.297758341,452,73.46849060058594
7137.244815588,456,73.46849060058594
7191.187659025,460,73.46849060058594
7245.128436089,464,73.46849060058594
7299.07587862,468,73.46849060058594
7352.948539495,472,73.46849060058594
7406.899484634,476,73.46849060058594
7617.905465364,480,73.33626556396484
7671.872692347,484,73.33626556396484
7725.799538374,488,73.33626556396484
7779.663088799,492,73.33626556396484
7833.602994442,496,73.33626556396484
7887.538538933,500,73.33626556396484
7941.482520103,504,73.33626556396484
7995.416697502,508,73.33626556396484
8049.354254723,512,73.33626556396484
8103.222092867,516,73.33626556396484
8157.151404142,520,73.33626556396484
8211.085550308,524,73.33626556396484
8265.020801783,528,73.33626556396484
8318.941369057,532,73.33626556396484
8372.782498837,536,73.33626556396484
8426.698871613,540,73.33626556396484
8480.612232924,544,73.33626556396484
8534.529504299,548,73.33626556396484
8588.446279287,552,73.33626556396484
8642.301237822,556,73.33626556396484
8853.389072418,560,75.4131851196289
